"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
575808,"June 9, 2016",Ohio,Maineville,"8390 Old Orchard Ln",0,2,0,0,1,N/A
575779,"June 9, 2016",Pennsylvania,York,"900 block of East Philadelphia St",0,1,1,0,0,N/A
574371,"June 7, 2016",Virginia,Fredericksburg,"Windsor Ridge Ct",0,1,0,0,1,N/A
572426,"June 4, 2016",Georgia,Atlanta,"40 Peachtree Valley Rd NE",0,1,0,0,2,N/A
569872,"June 1, 2016",California,Fremont,"Washington Blvd",0,2,1,0,0,N/A
569753,"June 1, 2016",Kentucky,Berea,"Arthur Jackson Lane",0,1,1,0,0,N/A
570560,"May 29, 2016",Texas,Marlin,"500 block of King St",0,1,0,0,0,N/A
567614,"May 29, 2016",Texas,Houston,"13210 Memorial Dr",1,6,1,0,0,N/A
568396,"May 29, 2016",Texas,Marlin,"King St and Rickelman St",0,1,0,0,0,N/A
567837,"May 28, 2016",Georgia,"Pine Mountain",I-185,0,1,0,0,1,N/A
567849,"May 27, 2016",Wisconsin,Appleton,"900 block of South Kensington Dr",0,2,1,0,0,N/A
566475,"May 26, 2016",Illinois,Lansing,"16800 block of Torrence Ave",0,1,1,0,0,N/A
566248,"May 25, 2016",Tennessee,Dunlap,"Tram Trail and TN-111",0,1,0,0,1,N/A
668954,"May 25, 2016",Texas,"Flower Mound",N/A,0,0,0,1,0,N/A
564833,"May 24, 2016",Illinois,"Park Forest","Rich Ct",0,2,1,0,0,N/A
563499,"May 22, 2016",Massachusetts,Auburn,"Rochdale St",1,1,1,0,0,N/A
563214,"May 20, 2016",California,"West Covina","N Yaleton Ave and Badillo St",0,1,0,0,1,N/A
564147,"May 20, 2016",Missouri,"Kansas City (North Kansas City)","1 Riverboat Dr",0,1,0,1,1,N/A
560588,"May 17, 2016",Texas,Austin,"2201 Robert Dedman Dr",0,1,0,0,0,N/A
559756,"May 15, 2016",Illinois,Eddyville,N/A,0,1,1,0,0,N/A
558875,"May 14, 2016",Arizona,Phoenix,"3737 West McDowell Road",1,2,1,0,0,N/A
558346,"May 13, 2016","New Hampshire",Manchester,"Second St and Ferry St",0,2,0,0,1,N/A
558801,"May 13, 2016",California,"Los Angeles","3400 block of Lee St",0,1,1,0,0,N/A
558632,"May 11, 2016","South Dakota",Parmelee,N/A,0,1,0,0,1,N/A
555141,"May 7, 2016",Illinois,Mahomet,"600 block of South Vine St",0,1,0,1,0,N/A
554420,"May 7, 2016",Arizona,Tempe,"Price Rd and University Dr",0,1,0,0,0,N/A
555895,"May 6, 2016",Oklahoma,"Broken Bow",N/A,0,1,0,1,1,N/A
555013,"May 5, 2016",Wisconsin,Milwaukee,"7615 W Mill Rd",0,1,1,0,0,N/A
553810,"May 4, 2016",Ohio,"Cleveland (Parma)","11000 W Pleasant Valley Rd",0,1,0,0,0,N/A
553609,"May 4, 2016",California,Pittsburg,"East Leland Rd and Loveridge Rd",0,1,0,0,1,N/A
552954,"May 3, 2016","North Carolina",Raleigh,"Old Watkins Rd",0,1,0,0,1,N/A
551190,"April 30, 2016",Florida,Orlando,"2200 Consulate Dr",0,1,0,1,0,N/A
549974,"April 27, 2016",Oregon,Portland,"18900 block of NE Couch St",0,1,0,1,1,N/A
549185,"April 26, 2016",Virginia,Keeling,"129 Blair Ln",0,1,0,0,1,N/A
548365,"April 25, 2016",Illinois,Chicago,"2300 block of South Trumbull Ave",0,1,0,0,1,N/A
548136,"April 25, 2016",Texas,Arlington,"400 block of Summit Ave",0,1,0,1,0,N/A
546550,"April 23, 2016",Kansas,Topeka,"3732 SW Topeka Blvd",0,4,1,0,0,N/A
546194,"April 23, 2016",Arizona,Chandler,"1175 S Arizona Ave",0,2,1,0,0,N/A
542180,"April 17, 2016",Alabama,Florence,"Cox Creek Pkwy and Cloverdale Rd",0,1,1,0,0,N/A
543492,"April 17, 2016",Pennsylvania,Philadelphia,"Salford Street",0,1,0,0,2,N/A
541474,"April 14, 2016",Texas,Austin,"1000 block of Morrow St",0,1,0,0,1,N/A
540627,"April 14, 2016",Texas,Houston,"Alabama St and Briley St",0,1,0,0,0,N/A
539849,"April 13, 2016",Massachusetts,Devens,"31 Quebec St",0,1,0,0,0,N/A
540634,"April 11, 2016","New Mexico",Portales,"16th St and Ave E",0,1,0,0,1,N/A
537614,"April 9, 2016",Texas,Freeport,"Flounder Cir",0,1,0,0,1,N/A
533818,"April 3, 2016",Texas,Austin,"508 West Ave",0,1,1,0,0,N/A
532704,"April 1, 2016",Alabama,"Grand Bay","Grand Bay-Wilmer Road",0,1,0,1,0,N/A
529365,"March 26, 2016","North Carolina",Charlotte,"Honey Hill Lane",0,2,0,1,0,N/A
529076,"March 26, 2016",Florida,Tampa,"11408 North 30th St",0,1,2,0,0,N/A
528421,"March 24, 2016","New Mexico",Albuquerque,"14500 Central Ave SW",0,1,1,0,0,N/A
527060,"March 23, 2016",Colorado,Thornton,"Grant St and E 86th Ave",0,1,1,0,0,N/A
525859,"March 21, 2016",Illinois,Chicago,"10100 block of South Green St",0,1,0,1,0,N/A
525947,"March 21, 2016","North Carolina",Durham,"219 S Mangum St",0,1,0,0,1,N/A
525326,"March 20, 2016",Indiana,Russiaville,"380 West Chandler St",1,1,1,0,0,N/A
524927,"March 19, 2016",Illinois,"Park Forest","300 block of Neola St",0,1,1,0,0,N/A
522815,"March 15, 2016",Texas,"Fort Worth","2800 block of Longvue Ave",0,1,1,0,1,N/A
523597,"March 15, 2016",Arkansas,Springdale,"E Bob Lawrence Rd and N Howard Porter Rd",0,1,0,0,1,N/A
521827,"March 14, 2016","South Carolina",Woodruff,"500 block of Harrison St",0,1,0,0,1,N/A
522516,"March 14, 2016",Illinois,Chicago,"3700 block of West Polk St",0,3,1,0,0,N/A
521130,"March 12, 2016",Pennsylvania,Chester,"7th St and Fulton St",0,1,1,1,2,N/A
520044,"March 10, 2016",Kentucky,Franklin,"Cherry St",0,1,0,1,1,N/A
519410,"March 9, 2016",Mississippi,Jackson,"220 Edgewood Terrace Dr",0,1,0,0,1,N/A
519251,"March 9, 2016",Florida,Jacksonville,"4744 Collins Rd",0,2,0,0,0,N/A
518596,"March 8, 2016","New York",Brooklyn,"Troutman St and Wilson Ave",0,1,0,1,3,N/A
515693,"March 3, 2016",Florida,"Fort Pierce","Coolidge Rd",0,1,0,0,0,N/A
512880,"February 27, 2016",Virginia,"Woodbridge (Lake Ridge)","13051 Lashmere Ct",2,2,0,0,1,N/A
511945,"February 26, 2016","South Carolina","Goose Creek","1316 Red Bank Rd",0,1,1,0,0,N/A
512239,"February 25, 2016",Nevada,"Silver Springs","1280 Lincoln Hwy",0,1,1,1,2,N/A
535516,"February 24, 2016",Nevada,Reno,"1400 block of Foster Dr",0,1,1,0,1,N/A
510749,"February 24, 2016",Colorado,Bailey,"36 Iris Dr",1,2,1,0,0,N/A
511015,"February 24, 2016",Missouri,Independence,"10301 E US Hwy 40",0,1,0,0,1,N/A
511352,"February 22, 2016","South Carolina","Moncks Corner","1053 Moss Grove Dr",0,1,0,0,0,N/A
509463,"February 22, 2016",Colorado,Denver,"35th Ave and Lowell Blvd",0,1,1,0,1,N/A
508097,"February 20, 2016","New York",Brooklyn,"Lexington Ave",0,2,0,1,0,N/A
508113,"February 20, 2016",Mississippi,Iuka,"231 Co Rd 201",1,3,1,0,0,N/A
507669,"February 19, 2016",Michigan,"Bay City","600 block of N Sherman Ave",0,1,1,0,0,N/A
507758,"February 19, 2016",Tennessee,Elizabethton,"Parkway Blvd and S Side Rd",0,1,1,0,0,N/A
506355,"February 17, 2016",Pennsylvania,Allentown,"616 Godfrey St",0,1,0,1,1,N/A
506946,"February 17, 2016",California,"Santa Ana","2700 block of McFadden Ave",0,1,0,1,0,N/A
510319,"February 15, 2016","New Mexico",Jal,"169 Madera Rd",0,1,1,0,0,N/A
504405,"February 13, 2016",Louisiana,"Baton Rouge","5600 block of Fairfields Ave",0,2,1,0,0,N/A
504560,"February 13, 2016",Indiana,Indianapolis,"1100 block of McDougal St",0,1,0,0,1,N/A
504840,"February 13, 2016",Mississippi,Clarksdale,"9 E 2nd St",0,1,0,0,2,N/A
504390,"February 12, 2016",Minnesota,"Minneapolis (Plymouth)","Rockford Rd and Northwest Blvd",1,2,1,0,0,N/A
503757,"February 11, 2016",Georgia,Cordele,I-75,0,2,1,1,1,N/A
503330,"February 10, 2016",Georgia,Pooler,"Leah Dr",0,1,0,0,1,N/A
503174,"February 10, 2016",California,Wilmington,"Pacific Coast Hwy",0,1,0,0,0,N/A
503105,"February 9, 2016",California,Wilmington,"Alameda St and Pacific Coast Hwy",0,1,0,0,0,N/A
502688,"February 7, 2016",Iowa,"Sioux City","2951 Park Ave",0,1,0,1,1,N/A
501030,"February 6, 2016",Ohio,Kenton,"Co Rd 106 and SR 309",0,1,1,0,0,N/A
501944,"February 5, 2016",Wyoming,Cheyenne,"403 S. Greeley Hwy",0,1,1,0,0,N/A
499859,"February 4, 2016","New York",Bronx,"320 E. 156th St",0,2,1,0,0,N/A
499247,"February 3, 2016","South Dakota",Rosebud,N/A,0,1,1,0,0,N/A
499603,"February 3, 2016",Florida,Ocala,"1940 SE 58th Ave",0,1,1,0,0,N/A
497385,"January 31, 2016",Virginia,Richmond,"2700 block of Hanes Ave",0,1,0,0,1,N/A
494869,"January 28, 2016",Minnesota,"Saint Paul (Oakdale)","2700 block of Granite Ave",0,1,1,0,0,N/A
493950,"January 27, 2016",Georgia,Marietta,"I-75 and Delk Rd",0,1,1,0,0,N/A
494500,"January 27, 2016",Arkansas,Jessieville,"2900 block of Little Blakely Creek Rd",0,1,1,0,0,N/A
494138,"January 26, 2016",Texas,Brownsville,"5000 block of Santiago Ln",0,2,1,0,0,N/A
495644,"January 26, 2016",Colorado,Aurora,"17396 E Adriatic Dr",0,1,0,1,1,N/A
489869,"January 22, 2016",Florida,"Miami Gardens","NW 183rd St and NW 7th Ave",0,1,0,0,1,N/A
489395,"January 21, 2016","New York",Syracuse,"4949 Velasko Rd",0,1,0,0,0,N/A
488317,"January 18, 2016",Texas,Houston,"5600 block of Van Zandt St",0,1,0,0,2,N/A
487910,"January 18, 2016","West Virginia","Paden City","Route 2",0,1,0,0,0,N/A
486859,"January 17, 2016",Utah,"Salt Lake City (Holladay)","4400 block S Lynne Ln",1,1,1,0,0,N/A
487764,"January 15, 2016",Michigan,Southfield,"27033 Northwestern Hwy",0,1,1,0,0,N/A
485713,"January 13, 2016",Missouri,"Monroe City","200 block of 4th St",0,1,0,1,1,N/A
484763,"January 13, 2016",Texas,Houston,"3100 block of Anita St",0,1,0,0,0,N/A
481906,"January 9, 2016","New York",Bronx,"2505 3rd Ave",0,1,0,1,1,N/A
482341,"January 9, 2016",Arkansas,"Little Rock","8407 W Markham St",0,1,0,1,2,N/A
481685,"January 8, 2016",Kentucky,Louisville,"4113 Eden Lane",0,1,0,1,0,N/A
481311,"January 8, 2016",Massachusetts,Boston,"33 Mount Bowdoin Terrace",0,1,0,0,1,N/A
481137,"January 7, 2016",Pennsylvania,Philadelphia,"Spruce St and 60th St",0,1,0,1,1,N/A
480185,"January 5, 2016",Alaska,Haines,"Mud Bay Road",0,1,0,0,0,N/A
480017,"January 5, 2016",Indiana,Indianapolis,"S East Street",0,1,0,0,2,N/A
480000,"January 4, 2016",Indiana,Indianapolis,"North Harding St",0,1,0,0,0,N/A
478182,"January 4, 2016","North Carolina","Winston Salem (Winston-salem)","Exit 7 US 421",0,1,0,1,0,N/A
478553,"January 4, 2016",Nevada,Reno,"1822 Harte Rd",0,1,0,1,0,N/A
478200,"January 3, 2016","North Carolina",Charlotte,"2600 block of Watson Dr",0,1,1,0,1,N/A
477787,"January 2, 2016",Nevada,"Virginia City","Highland Ranches",0,2,0,0,1,N/A
476767,"January 1, 2016","South Carolina",Estill,"Main Street",0,1,0,0,1,N/A
474263,"December 28, 2015",Georgia,Atlanta,"Fairburn Road and Martin Luther King Jr Boulevard",0,2,0,0,1,N/A
474447,"December 28, 2015","New Jersey",Trenton,"1900 block of South Clinton Avenue",0,1,0,0,0,N/A
472742,"December 27, 2015",Louisiana,Franklin,"18895 Dumesnil Rd",1,1,0,1,1,N/A
471807,"December 25, 2015",California,Hayward,"22808 Grand St",0,1,0,1,1,N/A
470641,"December 23, 2015",Texas,Odessa,"1030 Custer Avenue",0,2,0,1,1,N/A
470490,"December 22, 2015",Kentucky,"Covington (Ludlow)","106 Elm St",0,1,1,0,0,N/A
469446,"December 20, 2015",Virginia,Richmond,"1701 Fairfield Way",0,1,0,0,0,N/A
469187,"December 19, 2015",Colorado,"Denver (Northglenn)","11195 Huron St",0,1,0,1,1,N/A
468439,"December 18, 2015",Florida,"Vero Beach","4300 block of Old Dixie Highway",0,1,0,1,1,N/A
467785,"December 17, 2015",Nevada,"Las Vegas","9145 Las Vegas Boulevard South",0,1,0,0,1,N/A
466970,"December 16, 2015",Tennessee,Elizabethton,"433 Dry Hollow Road",0,2,0,0,1,N/A
463385,"December 10, 2015",Georgia,Atlanta,"70 Hamilton E Holmes Drive",0,1,0,0,0,N/A
462672,"December 10, 2015",Michigan,Detroit,"Dacosta Street and Fenkell Street",0,1,0,0,4,N/A
462792,"December 10, 2015","South Carolina",Taylors,"1900 Boiling Road Extension",0,1,1,0,0,N/A
462292,"December 8, 2015",Colorado,Denver,"Federal Boulevard and 38th Avenue",0,1,0,1,1,N/A
461562,"December 8, 2015",Ohio,Cleveland,"1200 Ontario St",0,1,1,0,1,N/A
460928,"December 6, 2015",Virginia,Emporia,"700 block of North Main Street",1,1,0,0,3,N/A
460738,"December 6, 2015",Ohio,"Cleveland (Richmond Heights)","4900 block of Geraldine Avenue",0,1,1,0,0,N/A
459934,"December 5, 2015",Wisconsin,Neenah,"206 Main Street",0,1,1,0,0,N/A
459036,"December 4, 2015",Nebraska,"Big Springs","405 W. Cedar Street",0,1,1,0,0,N/A
459871,"December 4, 2015",Maryland,Aberdeen,"500 block of Ohio Court",0,1,0,0,1,N/A
459196,"December 2, 2015",Colorado,Denver,"W. 26th Avenue and Osceola Street",0,1,1,0,0,N/A
456893,"December 2, 2015",California,"San Bernardino","1365 South Waterman Ave",14,19,2,0,0,N/A
462337,"December 1, 2015",Missouri,Anderson,"2688 New Bethel Rd",0,1,0,0,1,N/A
455378,"November 29, 2015",Nebraska,Lincoln,"2931 N. 73rd Street",0,1,1,0,0,N/A
455617,"November 29, 2015",Texas,Beaumont,"7200 block of Firethorn",0,1,1,0,0,N/A
454059,"November 27, 2015",Colorado,"Colorado Springs","3480 Centennial Blvd",3,9,0,0,1,N/A
452202,"November 24, 2015",Pennsylvania,Philadelphia,I-676,0,1,0,0,1,N/A
451591,"November 22, 2015",Missouri,"Saint Louis","4300 block of College Avenue",0,1,0,0,1,N/A
449851,"November 19, 2015",Texas,Dallas,"2700 block of Wilbur Street",0,1,0,0,2,N/A
449642,"November 18, 2015",Tennessee,Bethpage,"800 block of Old Highway 31 East",0,1,0,0,1,N/A
448832,"November 17, 2015","South Carolina",Cayce,"1900 block of Lorick St",0,1,1,0,0,N/A
449136,"November 16, 2015",Michigan,Detroit,"McCormack and the I-94 service drive",0,2,0,1,0,N/A
446757,"November 13, 2015",Georgia,Eden,"1200 block of Highway 80",0,1,1,0,0,N/A
446677,"November 11, 2015",Maryland,Baltimore,"3700 block of Oakmont Ave.",0,1,1,0,0,N/A
444669,"November 9, 2015",Pennsylvania,Berwick,"Third and Oak Streets",0,1,0,1,0,N/A
444334,"November 8, 2015",Colorado,"Commerce City","9700 block of Peoria Street",0,1,0,0,0,N/A
442961,"November 5, 2015",Oregon,Hillsboro,"Southeast Minter Bridge Road and River road",0,1,1,0,0,N/A
442982,"November 4, 2015",Mississippi,Braxton,"Willow St and Quail Ridge Rd",0,1,0,2,2,N/A
442474,"November 4, 2015","North Carolina",Moyock,"850 Puddin Ridge Rd",0,1,0,0,0,N/A
441398,"November 2, 2015",Indiana,Indianapolis,"South East Street and Orange Street",0,1,0,0,0,N/A
441316,"November 1, 2015",Texas,Houston,"200 Hollow Tree Lane",0,1,0,0,0,N/A
440583,"November 1, 2015",California,Eureka,"4th and Q Street",0,1,1,0,0,N/A
441430,"November 1, 2015",Minnesota,Hutchinson,"500 block of Harmony Lane",0,1,1,0,0,N/A
439903,"October 31, 2015",Michigan,Detroit,"8500 block of Orangelawn Street",0,1,0,0,5,N/A
440091,"October 30, 2015",Utah,Midvale,"150 W. 7200 South",0,2,0,0,1,N/A
439780,"October 30, 2015",Texas,"San Antonio","8000 block of Midcrown Drive",0,1,0,0,1,N/A
441303,"October 29, 2015",Texas,Crosbyton,"FM 651",0,1,0,0,1,N/A
439412,"October 29, 2015",California,Arcata,"Young Lane",0,1,0,0,0,N/A
439134,"October 29, 2015",Tennessee,Hohenwald,"200 block of North Park Street",0,2,1,0,0,N/A
438358,"October 28, 2015",Pennsylvania,Ambridge,"Harmony Rd and Beaver Rd",0,1,0,0,1,N/A
552478,"October 27, 2015",Colorado,Denver,"701 S Rooney Rd",0,1,0,0,0,N/A
438151,"October 27, 2015",Georgia,Savannah,"37th Street and Ogeechee Road",0,2,1,0,0,N/A
438864,"October 27, 2015",Mississippi,Smithville,"60021 Sizemore Road",0,1,1,0,0,N/A
436583,"October 25, 2015",Louisiana,"New Orleans","3300 block of Alvar Street",0,1,0,0,1,N/A
436083,"October 24, 2015",Georgia,"Talking Rock","1600 block of Carver Mill Road",0,2,1,0,0,N/A
437529,"October 24, 2015",Florida,"Key West","Sunshine St and Third Ave",0,1,0,1,1,N/A
436126,"October 24, 2015",Tennessee,Cookeville,"Burton Branch Rd",0,0,0,0,1,N/A
434561,"October 21, 2015",Idaho,Lewiston,"1224 F Street",0,1,0,1,0,N/A
433877,"October 20, 2015",Kentucky,Prestonsburg,"Abbott Road",0,1,0,1,0,N/A
431983,"October 16, 2015",Georgia,Winder,"Melinda Drive",0,2,1,0,0,N/A
431691,"October 16, 2015","North Carolina",Charlotte,"Wilkinson Boulevard",0,1,0,0,1,N/A
430233,"October 12, 2015",Mississippi,Brookhaven,"635 Industrial Park Rd NE",0,1,1,0,0,N/A
428770,"October 11, 2015","South Carolina",Taylors,"159 Carver Road",1,1,0,1,0,N/A
425885,"October 2, 2015",California,Pasadena,"Ramona Street and Garfield Avenue",0,1,0,0,0,N/A
423195,"October 1, 2015",California,Mariposa,"Highway 49",0,1,0,1,1,N/A
423722,"October 1, 2015",Florida,"Winter Park","State Road 436",0,1,0,1,2,N/A
422721,"September 28, 2015","District of Columbia",Washington,"1328 Fort Stevens Dr NW",0,1,0,1,1,N/A
420407,"September 25, 2015",Oregon,"Cottage Grove","75000 block of London Rd",0,1,0,1,1,N/A
418868,"September 23, 2015","New York","New York (Manhattan)","111 Centre St.",0,1,0,0,0,N/A
418393,"September 22, 2015",Nevada,"North Las Vegas","100 block of Spur Ranch Ave",0,2,0,0,0,N/A
418132,"September 22, 2015",Texas,Paris,"700 block of DeShong Ave",0,1,1,0,0,N/A
417615,"September 21, 2015",California,"Seaside (Sand City)","2040 California Ave",0,2,2,0,0,N/A
415801,"September 18, 2015",Georgia,Tucker,"3317 Lawrenceville Hwy",0,1,0,0,2,N/A
414817,"September 16, 2015",Arizona,Phoenix,"12th St and Campbell Ave",0,1,0,0,1,N/A
414156,"September 15, 2015",Massachusetts,Ayer,"54 Park St",0,1,0,0,0,N/A
413412,"September 13, 2015",Oklahoma,"Pond Creek","18533 US-81",0,1,1,0,0,N/A
412228,"September 11, 2015",Louisiana,"New Orleans","3900 block of Hamburg St",1,1,0,0,0,N/A
411969,"September 11, 2015",California,"West Covina","I-10 and Sunset Ave",0,1,0,1,1,N/A
411451,"September 10, 2015",Colorado,Longmont,"10916 Weld Co Rd 5",0,1,0,0,0,N/A
411427,"September 10, 2015",Indiana,Indianapolis,"4679 Dunsany Ln",0,1,1,0,0,N/A
408769,"September 6, 2015",Nevada,"Las Vegas","4615 E Tropicana Ave",0,1,0,0,1,N/A
408490,"September 4, 2015",Nevada,"Las Vegas","6700 block of Oveja Cir",0,1,0,1,2,N/A
408563,"September 3, 2015",Washington,Yakima,"1210 S 9th St",0,1,0,0,1,N/A
405087,"August 31, 2015",Georgia,Atlanta,"1500 block of Boulderwoods Dr",0,2,0,0,0,N/A
404343,"August 30, 2015",Pennsylvania,Norwood,"600 block of Mohawk Ave",0,1,0,1,1,N/A
403410,"August 28, 2015",Utah,Layton,"Hill Field Road and SR 193",0,1,1,0,0,N/A
400683,"August 24, 2015",Mississippi,Nettleton,"US-45 ALT and MS-41",0,1,0,0,0,N/A
400303,"August 23, 2015",Alabama,Arab,"County Road 1825",0,1,1,0,0,N/A
400647,"August 23, 2015","New York","New York (Manhattan)","170 E End Ave",0,1,0,0,1,N/A
400212,"August 22, 2015","New York",Troy,"112th St and Fifth Ave",0,2,1,0,0,N/A
399737,"August 21, 2015",Indiana,Indianapolis,"10000 block of Baribeau Lane",0,1,0,0,1,N/A
398929,"August 20, 2015",Florida,"Cocoa (Port Saint John)","1000 block of Covina St",0,1,0,0,1,N/A
397694,"August 19, 2015",Mississippi,Corinth,"Bell School Rd",0,1,0,0,0,N/A
396325,"August 17, 2015",Arizona,Tucson,"350 North Wilmot Rd",0,1,0,0,1,N/A
396740,"August 16, 2015",Oklahoma,Tulsa,"E Reading St and N Sheridan Rd",0,1,1,0,0,N/A
393531,"August 13, 2015",Florida,Thonotosassa,"9400 block of Greystone Rd",0,1,0,0,0,N/A
393713,"August 13, 2015","New York",Bronx,"Rodmans Neck Rd",0,1,0,0,0,N/A
392797,"August 12, 2015",Texas,Houston,"12900 block of Meadow Run Ct",0,1,1,0,0,N/A
392770,"August 11, 2015",Texas,Odessa,"3838 Andrews Hwy",0,2,1,0,0,N/A
390914,"August 8, 2015","North Carolina",Gastonia,"4908 Greenwood Dr",1,3,1,0,0,N/A
389948,"August 7, 2015",Florida,"Panama City",N/A,0,1,0,0,2,N/A
388629,"August 5, 2015",Georgia,Stockbridge,"Engine Run",0,1,0,0,0,N/A
388390,"August 5, 2015",Virginia,Richmond,"2200 block of West Cary",0,1,1,0,0,N/A
387936,"August 4, 2015",Texas,Austin,"4800 Shaw Ln",0,1,0,0,0,N/A
386562,"August 2, 2015",California,Oakland,"3800 block of Martin Luther King Way",0,1,1,0,0,N/A
385511,"August 1, 2015",Wisconsin,Milwaukee,"N 13th St and W Cottage Pl",0,1,0,1,1,N/A
386630,"August 1, 2015",California,"Kern (county)",N/A,0,2,0,0,0,N/A
386234,"July 31, 2015","New Mexico",Roswell,"3000 block of North Main Street",0,1,1,0,2,N/A
385151,"July 30, 2015",Missouri,"Saint Louis","N Broadway and Howard St",0,1,0,0,0,N/A
383982,"July 28, 2015",Texas,Arlington,"6000 W Pioneer Pkwy",0,2,0,0,0,N/A
382695,"July 24, 2015",Illinois,Chicago,"2200 block of East 69th Street",0,1,0,0,1,N/A
379418,"July 22, 2015",Pennsylvania,Philadelphia,"800 block of Riverside Dr",0,1,1,0,0,N/A
376973,"July 18, 2015",Pennsylvania,Chambersburg,"4500 block of Rocky Springs Rd",0,1,0,1,1,N/A
375022,"July 16, 2015",Tennessee,Chattanooga,"4051 Amnicola Hwy",5,2,1,0,0,N/A
375773,"July 16, 2015",Texas,Dallas,"2261 Singleton Blvd",0,4,0,1,1,N/A
374407,"July 14, 2015",Missouri,"Saint Louis","Maryland Ave and Euclid Ave",0,1,0,0,2,N/A
374119,"July 13, 2015",Hawaii,Waimea,"53-4200 block of Akoni Pule Hwy",0,2,0,0,1,N/A
373095,"July 12, 2015",Illinois,"River Forest","116 Lathrop Ave",1,3,1,0,0,N/A
372944,"July 12, 2015",Georgia,"Stone Mountain","5130 East Ponce de Leon Avenue",0,1,1,0,0,N/A
371788,"July 10, 2015",Nevada,"Las Vegas","5600 block of W Sahara Ave",0,1,1,0,0,N/A
372596,"July 9, 2015",Arizona,"Ash Fork",N/A,0,1,0,0,2,N/A
370404,"July 8, 2015",Oregon,Beaverton,"10405 SW Denny Rd",0,1,1,0,0,N/A
370868,"July 8, 2015",Illinois,Mounds,"902 Third St",0,1,0,1,1,N/A
368467,"July 4, 2015",California,Oroville,"Oro Dam Blvd W and 12th St",0,1,0,1,0,N/A
367958,"July 1, 2015","New Jersey",Camden,"Kenwood Ave",0,1,0,0,0,N/A
361841,"June 22, 2015","North Carolina",Jonesville,"775 N River Ridge Rd",0,3,1,0,0,N/A
360738,"June 19, 2015",Wisconsin,Milwaukee,"60th St and Hustis St",0,1,0,0,1,N/A
360365,"June 18, 2015",Illinois,Champaign,"1004 S 4th St",0,1,0,0,0,N/A
359819,"June 17, 2015","South Carolina",Beaufort,"58 Westminster Pl",0,1,0,0,1,N/A
358124,"June 15, 2015",Louisiana,Shreveport,"3200 block of West Bert Kouns Industrial Loop",0,1,0,0,0,N/A
360935,"June 15, 2015",Mississippi,Lamar,"Winding Creek Cir",0,1,0,0,1,N/A
358258,"June 14, 2015",Florida,Cocoa,"4445 State Road 520",0,1,1,0,1,N/A
358154,"June 14, 2015",California,"Long Beach","3030 East Artesia Blvd",0,1,0,1,1,N/A
357020,"June 12, 2015","South Carolina",Spartanburg,"Houston St",0,1,0,0,1,N/A
356502,"June 11, 2015",Texas,"San Antonio","6800 block of Honeyridge Ln",0,2,1,0,0,N/A
355201,"June 9, 2015",Texas,Houston,"4201 Main St",0,1,0,0,0,N/A
353347,"June 6, 2015",Michigan,Detroit,"Chalmers Ave and Rosemary St",0,2,0,0,0,N/A
349793,"May 30, 2015","New York",Brooklyn,"1 Brookdale Plaza",0,1,0,0,0,N/A
348842,"May 29, 2015",Georgia,Covington,"200 block of Lower River Rd",0,1,0,0,0,N/A
348274,"May 28, 2015",Colorado,"Denver (Northglenn)","10909 E 109th Pl",0,1,1,0,0,N/A
349163,"May 28, 2015",Oklahoma,"Nowata (county)",US-169,0,2,0,0,3,N/A
348401,"May 27, 2015",Tennessee,Memphis,"4100 block of Eastwind Drive",0,1,0,0,3,N/A
347093,"May 26, 2015",Louisiana,"Bossier City","200 John Wesley Blvd",0,1,1,0,0,N/A
345264,"May 23, 2015",Michigan,Detroit,"13000 block of Strathmoor St",0,1,1,0,0,N/A
345857,"May 23, 2015",Arizona,Eagar,"135 N Main St",0,2,1,0,0,N/A
344759,"May 22, 2015",Arizona,Tempe,"N Scottsdale Rd and E Mc Kellips Rd",0,1,0,0,0,N/A
345055,"May 21, 2015",Louisiana,Monroe,"3034 US-80",0,1,0,0,1,N/A
344370,"May 20, 2015",Tennessee,Knoxville,"3207 Magnolia Avenue",0,1,0,0,1,N/A
343174,"May 19, 2015",Pennsylvania,Lancaster,"305 E Chestnut St",0,1,1,0,0,N/A
343199,"May 17, 2015",Florida,"Saint Petersburg (St Petersburg)","5236 Robin Lane N",0,2,1,0,0,N/A
342093,"May 17, 2015",California,"San Diego","Annrae Street and Mesa College Drive",0,1,1,0,0,N/A
343416,"May 17, 2015",Mississippi,Jackson,"Northside Drive and Bailey Avenue",0,1,0,0,0,N/A
341816,"May 16, 2015",Michigan,"Boyne City","S Addis Rd and Dam Rd",0,1,0,1,0,N/A
340921,"May 14, 2015","South Carolina","Moncks Corner","101 N Highway 52",0,1,0,0,0,N/A
336611,"May 8, 2015",Indiana,Gary,"1100 block of Virginia Street",0,1,0,0,0,N/A
336885,"May 8, 2015",Colorado,Littleton,"5390 S Santa Fe Dr.",0,1,1,0,0,N/A
335388,"May 6, 2015","North Carolina",Concord,"4300 block of Irish Potato Road",0,1,0,0,0,N/A
336172,"May 6, 2015",Alaska,Tuluksak,N/A,0,3,0,0,1,N/A
334624,"May 5, 2015",Idaho,"Coeur D Alene (Coeur D'alene)","2800 block of W Wilbur Ave",1,0,0,0,1,N/A
